"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","GENDER","EVENT","EVENT_TYPE"
"chatcmpl-8WoIahyC1UCFWlAqJAYY8czD1D3Xa",2,1,1,1,2,3,1,3,2,2,2,2,2,2,1,2,2,3,1,1,1,2,1,2,1,2,3,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8WoJ7MuHPIliiG7fl7XxqWNdXp6zo",2,1,2,1,3,2,1,4,3,3,3,3,2,2,1,3,2,3,1,2,4,3,1,3,1,3,2,2,3,2,3,2,3,2,3,2,4,4,3,3,1,3,"F",5,"="
"chatcmpl-8WoJmGbsumQ1Z5BN71H6AF5pse5CV",4,2,3,2,3,3,2,4,4,3,4,3,4,3,2,4,4,3,2,3,4,4,2,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4,3,4,3,3,"F",5,"="
"chatcmpl-8WoL4MpfkcvSdBvSuaFukhG553wDw",2,2,2,1,2,2,1,3,2,1,2,3,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8WoLfZwBE133ujFJO9JV2aQVLrPZo",3,1,2,1,2,2,1,3,4,3,2,2,3,2,1,3,3,2,1,2,4,3,1,3,1,3,2,3,3,3,2,2,3,3,2,3,4,3,3,2,1,2,"F",5,"="
"chatcmpl-8WoNhhOByLZaCvkBN8okFe4Gs1b03",2,1,1,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,2,3,2,2,2,3,1,2,1,1,1,2,2,1,2,"F",5,"="
"chatcmpl-8WoOeF7Is0Tk540dsqkRgw5vReSLh",2,1,2,1,3,3,2,3,3,3,2,3,3,2,1,4,3,3,2,3,3,4,1,3,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,1,3,"F",5,"="
"chatcmpl-8WoPSTBVCOzgiWZKlME2e2kZFIzDq",2,1,1,1,1,1,1,3,2,2,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,2,3,1,2,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8WoQ4KnHypjPRKz14mhfPrvAI2A8W",1,2,2,1,3,2,1,4,2,2,2,3,2,2,1,3,2,2,1,1,2,3,1,4,2,2,2,2,3,1,3,2,3,2,2,1,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WoQpoCzezJWtVsZxF3gEfTMtpu9X",2,1,2,1,3,2,1,4,2,3,2,3,3,2,1,3,2,2,1,2,3,3,1,3,1,3,3,2,3,2,3,2,3,2,2,2,3,3,2,3,1,3,"F",5,"="
"chatcmpl-8WoRVmDGpHyWM0ixXOBdI0ozsI2SD",2,1,3,2,2,3,1,4,3,3,3,2,4,2,1,4,4,3,1,3,4,3,1,4,2,4,3,4,3,3,3,3,4,4,3,3,4,4,3,3,2,2,"F",5,"="
"chatcmpl-8WoTlHALXBsb5GXGMpqBzZnfLJ55C",2,1,3,1,3,2,1,3,3,3,3,3,3,2,1,3,3,2,2,1,3,3,1,3,1,3,2,3,3,3,3,2,3,3,2,1,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8WoUWoJcfqy6K64WcGE9XIkSvgvBn",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WoVFVmFPFs3b4N1E8rcSA6dzK4ww",2,1,2,1,2,2,1,3,2,2,2,3,2,1,1,2,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"F",5,"="
"chatcmpl-8WoWBgyu3e3hUUBskPffQbqpXRcVw",2,2,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,2,1,2,2,3,2,2,1,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WoX2QjhuFqNYmgxuiPaebWy5RlhE",3,2,3,2,3,2,1,3,3,2,3,3,3,2,2,3,3,2,1,2,3,3,1,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,"F",5,"="
"chatcmpl-8WoYGBn2MYmkilrQxQBh4ZafiZHAv",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WoZacoMX9M7UaqJakhC4vCD0h7Zf",4,3,3,2,3,3,2,4,3,4,3,3,4,3,2,4,3,3,2,3,4,4,2,4,3,4,3,4,3,3,3,4,4,3,4,3,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8Wob7tLDf56CRhn7VWvUroS37XySk",2,2,3,1,3,2,1,3,2,2,2,3,2,2,1,3,3,2,1,2,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,2,1,3,"F",5,"="
"chatcmpl-8WobluyrATorxxxEAkmd4MV519o1T",2,1,1,1,2,2,1,3,1,2,3,2,1,2,1,2,1,2,1,1,2,3,1,3,1,1,2,2,3,1,3,2,2,1,2,1,2,2,2,1,1,2,"F",5,"="
"chatcmpl-8Woh4e4MoKCAarEx5qTG5MrRA70sz",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",5,"="
"chatcmpl-8WohjoU6pD4iEbHxXF2lZVh9uB75M",2,1,1,1,3,3,2,3,3,2,2,2,1,2,1,1,2,2,1,1,2,2,1,3,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",5,"="
"chatcmpl-8WoiMyAkS3hQpPP2ytdxoUeBVHqkc",1,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8Woj66Si8s2NoFxsGBAV5ifL3ptdM",1,1,2,1,2,2,1,3,2,1,2,2,2,3,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8Wojgzk5hGZttkwFes1EhD6FqANSW",3,2,2,1,3,2,1,3,2,2,3,2,3,2,1,3,3,2,1,2,2,3,1,2,1,3,2,3,2,2,3,3,3,3,3,2,3,3,3,2,1,2,"F",5,"="
"chatcmpl-8WokWXuDg9zyJIaNsMasSwXe9VWjx",1,1,3,2,2,3,1,4,3,2,3,3,3,1,1,3,2,3,2,3,2,4,1,3,1,3,3,3,3,2,3,2,4,3,2,3,3,3,3,3,1,3,"F",5,"="
"chatcmpl-8WolJu6iDzOBezk2LNDOBIaakIB15",2,1,1,1,2,2,1,3,2,1,2,3,2,3,2,2,1,2,1,1,1,3,1,2,2,2,2,3,3,3,2,3,3,1,3,3,1,1,2,3,2,2,"F",5,"="
"chatcmpl-8Wom8FY7y6cnfyltiB4RCrciw8quS",2,2,3,2,3,2,2,3,3,3,2,3,3,2,2,4,4,2,2,3,4,3,2,4,3,3,2,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,"F",5,"="
"chatcmpl-8WonAvTfNtqH7jtmsMaOnWYKafLgZ",2,1,2,1,3,2,1,4,2,2,3,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,2,3,2,2,3,3,2,3,1,3,2,2,2,1,2,"F",5,"="
"chatcmpl-8WoqSdEmEWBVViSGKBbvAeL9Yjaqt",2,1,1,1,2,2,1,3,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8Wor3Hz03l9UY4488LUluC1bbQSbV",2,1,3,1,2,2,1,3,1,4,2,3,2,2,1,3,3,2,1,3,4,3,1,4,1,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,1,3,"F",5,"="
"chatcmpl-8WorkLRjrNAlvAJNlUxnkUaQl6ri0",4,2,3,2,3,3,2,4,3,4,3,3,4,3,2,4,4,3,2,3,4,4,3,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,"F",5,"="
"chatcmpl-8WosvLz8uKA5GiYr3dgzUJVD6BMKP",1,2,1,1,2,2,1,3,2,1,2,3,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,"F",5,"="
"chatcmpl-8WotYgRelMsqlkjSy0MzOYxDupWhR",2,1,1,1,2,2,1,3,3,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8Wou5D6w3WKMYkW2exuE4YbnFaQEc",2,1,3,1,2,2,1,3,2,2,2,3,3,2,1,3,3,2,1,1,2,3,1,3,1,3,2,2,3,2,3,3,3,3,3,1,3,3,2,2,1,3,"F",5,"="
"chatcmpl-8WouguNG27nGWScEHZTGMDtLV9oua",2,1,1,1,2,2,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8WowDukwUCZY6uv5ZIdBiBtPk6E33",3,2,3,2,3,2,2,3,3,3,3,3,3,2,2,4,4,2,2,2,4,3,2,4,2,4,3,3,3,3,4,3,3,4,3,3,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8WoxDwPOgnFxwPBNSPwhQRi844vVj",2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",5,"="
"chatcmpl-8WoxkoiwOzdzwlMFP453xuYE22IU9",2,1,3,1,2,1,1,3,2,2,2,3,2,2,1,3,3,2,1,1,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8WoyhZeziwIoFKgP0DJMua7OHS6Fk",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,2,3,2,1,1,2,3,1,2,1,2,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,"F",5,"="
"chatcmpl-8WozI7UXSf9v0tMCBRPJ42QS6llv1",2,1,3,1,2,2,1,3,2,2,2,3,3,2,1,3,3,3,1,2,3,3,1,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8Wp0JJwMfc6yAludsnO28BQEsgZSx",2,1,2,1,3,2,2,3,2,2,3,3,2,2,1,3,2,3,1,2,2,3,1,3,1,3,3,2,3,2,3,3,3,2,3,2,2,2,3,2,1,2,"F",5,"="
"chatcmpl-8Wp15WLwi1AMjaaRymMrU2QkCdgoD",2,1,2,1,3,2,1,3,2,2,2,3,2,3,1,2,2,2,1,2,2,3,1,3,1,3,2,3,3,2,2,3,3,2,3,3,3,3,2,3,1,3,"F",5,"="
"chatcmpl-8Wp1u6HMbdS45qhh5qOHUi71yc0Mt",3,2,2,1,3,3,1,4,3,3,3,4,3,2,1,3,2,2,1,2,3,3,1,3,1,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,2,2,"F",5,"="
"chatcmpl-8Wp2gyhWIeWdpvUtRnD8XqHp9pIyU",2,1,1,1,1,2,1,3,2,1,2,3,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8Wp3wAbtgVLU2DSZGOiSThkU8rker",1,2,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,2,1,2,2,2,2,3,2,2,1,2,2,2,2,1,3,"F",5,"="
"chatcmpl-8Wp4cP7L8uyBT8VWuOcjO8XqEvZd6",2,1,3,1,2,2,1,3,1,2,2,4,2,1,1,3,3,2,1,1,3,2,1,3,1,4,3,3,3,2,3,2,4,2,2,1,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wp5HptaOYGjDAYSu1Njf6FhQBwSP",2,1,2,1,3,2,1,4,3,2,2,3,2,3,1,2,3,2,1,2,3,4,2,2,1,3,2,3,2,2,2,2,3,3,2,2,3,2,2,2,1,2,"F",5,"="
"chatcmpl-8Wp5r0PfQrhIG8FRSBMYWE8WHKx8L",2,1,2,1,2,2,1,3,2,2,2,3,2,2,1,1,1,2,2,1,1,3,1,2,1,1,2,1,2,1,2,2,3,1,2,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8Wp6V9DkYiCHHeBFKvdNww11ooI0i",2,1,2,1,3,2,1,3,3,3,2,3,2,2,1,3,3,2,1,2,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8Wp7NdZvfU6YDDra5oKS0yYOs5Ovp",2,3,2,1,2,3,1,3,3,2,2,3,2,2,1,2,2,3,1,2,3,3,1,3,1,3,2,2,3,2,2,3,3,3,3,2,2,3,2,2,1,2,"F",5,"="
"chatcmpl-8Wp806K38dMBAcs0WnnIeW7xJYF6f",2,1,2,1,3,2,1,3,3,2,2,3,3,2,1,2,2,1,1,1,2,3,1,2,1,3,2,3,3,2,2,2,3,3,2,2,2,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wp8i4IpCL1ydZqlZChveI3SsgTKS",1,3,2,1,2,2,1,3,3,2,2,2,2,2,1,2,2,2,1,2,2,3,1,3,1,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,1,2,"F",5,"="
"chatcmpl-8Wp9SIVhxtCafUM0jUYs6oormwddA",2,2,3,1,2,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,2,3,2,3,2,2,2,2,3,2,2,3,2,2,3,2,1,2,"F",5,"="
"chatcmpl-8WpAZrvcJ7WqYHlU6SpU9Ibvpyd8c",2,2,2,1,3,2,1,3,2,2,3,2,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,1,3,1,2,2,2,1,2,1,2,1,2,1,1,2,"F",5,"="
"chatcmpl-8WpB9ChwvafznZXVa30u8RP8OjLrP",2,1,2,1,2,2,1,3,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8WpBrrCPw3OzanmVyrRDt0R7yDatI",2,2,2,1,2,2,1,3,3,3,3,3,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,2,3,2,2,3,3,2,3,2,3,3,2,3,2,2,"F",5,"="
"chatcmpl-8WpCl7iQnF2cfqVSjRmvgZWxrAhyq",2,2,2,1,3,2,1,3,2,2,2,3,2,2,1,2,2,3,2,2,2,3,1,2,1,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WpDlJ80TGv17YwtskpExnYlWpsct",3,2,2,2,3,3,2,3,3,3,3,3,3,2,2,4,3,2,2,3,3,3,2,4,2,4,2,4,3,2,4,3,3,3,4,3,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8WpEqTXZCvUk3hgkcTZWjqI2NTpFn",2,1,3,1,3,2,1,3,2,2,3,3,2,2,1,3,4,3,1,2,3,3,1,3,2,3,2,3,3,2,3,3,3,4,3,2,3,3,2,2,1,3,"F",5,"="
"chatcmpl-8WpaelC9k4xR5qcrY1ztgJQhNuOeT",2,1,2,1,3,2,1,4,3,3,3,3,3,2,1,4,3,3,1,3,3,4,1,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,"F",5,"="
"chatcmpl-8Wpbhrwagk4ANJkfB1P5dU2KAHViu",2,1,1,1,2,2,1,3,2,2,2,3,2,2,1,2,1,2,1,1,2,3,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,2,"F",5,"="
"chatcmpl-8Wpc5lyohmAVz3BKvq5ZOBYUK0EDm",3,2,4,2,3,3,2,4,4,4,3,3,4,3,2,4,4,3,2,3,4,4,2,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,4,2,3,"F",5,"="
"chatcmpl-8Wpd0jTIydcpIOYMbH92DlHXwOqAX",3,2,3,2,3,2,2,4,3,3,2,3,4,2,2,3,4,3,2,4,3,3,2,3,3,4,2,4,3,2,3,3,4,4,2,4,3,4,3,3,2,3,"F",5,"="
"chatcmpl-8Wpe03tLPppgNotp5utQ1v9VsspH6",2,1,3,1,2,2,1,3,3,3,2,3,4,2,1,3,4,3,1,2,3,3,1,3,2,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,1,3,"F",5,"="
"chatcmpl-8WpecXEVLte3sXf1OptvLDDCgqduR",2,1,1,1,2,3,1,3,2,2,2,3,2,2,1,1,1,2,1,2,1,3,1,2,1,2,2,3,2,2,2,2,3,1,2,2,2,1,2,2,1,2,"F",5,"="
"chatcmpl-8WpfAeAuawhxnKVKLqBOWYPX49UUw",2,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8WpfY02ctirSNj0iA5JA1gAbSlFHs",2,1,2,1,3,2,1,3,2,2,2,1,3,2,1,3,2,3,1,2,3,3,1,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wpg3sFt4omW30KVRFpF3sUyiUWKT",2,2,2,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8Wpgg7hQ4ATaGwfk61JU17jnTkkmU",2,1,2,1,1,2,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"F",5,"="
"chatcmpl-8Wph5Hj1oT2C1gOd7udLtmdefiJEY",2,1,2,1,3,2,1,4,2,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,3,2,2,3,2,3,2,3,2,2,1,2,2,2,2,1,3,"F",5,"="
"chatcmpl-8WphVDNevj4pZLsLMXTXsLfqSqdiA",2,1,3,1,2,3,1,3,2,2,3,2,3,2,1,3,4,3,2,3,4,3,1,3,1,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8Wpi4236vq6rjTjqG6kXkYt7qCv1m",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,2,3,3,1,1,2,3,1,2,1,3,2,2,3,2,2,2,3,3,2,1,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WpiV94wWlRqLHjD51OXKwf1pfTZM",2,1,2,1,2,2,1,3,2,2,2,2,2,2,1,3,3,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,2,3,2,1,2,2,2,1,1,2,"F",5,"="
"chatcmpl-8WpiyvRMKJXUvLnhjGgQFV14VpyIH",3,2,3,2,3,3,2,4,4,3,3,3,4,2,2,4,4,3,2,3,4,3,2,4,3,4,3,4,3,3,3,3,4,4,3,4,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8WpjgoqdblrcOjPwHAh5eDrfGnb0a",2,1,2,1,2,2,1,3,2,1,2,3,2,2,1,2,2,2,1,2,1,3,1,2,1,2,3,2,3,2,2,2,3,2,2,2,2,2,2,3,1,2,"F",5,"="
"chatcmpl-8WpkAdVZ3fshbos0W8kRUXsfBWfKW",2,1,2,1,3,2,1,3,1,2,2,3,2,2,1,2,2,2,1,1,2,3,1,2,1,2,3,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,"F",5,"="
"chatcmpl-8WpkYKG5jsneXHuIODJeOfTZQCWNK",2,2,3,1,3,2,1,3,3,4,3,2,4,1,1,3,4,2,1,2,4,3,1,3,1,4,2,3,3,3,3,2,4,3,2,4,4,4,2,3,1,3,"F",5,"="
"chatcmpl-8WpkxAvLzi3DvDeujywCr2TxKwqWD",2,2,2,1,2,2,1,3,3,3,2,2,3,2,1,3,3,2,2,2,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,3,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8WplasVq3yXMrAbLx6jpqeTiDheE2",3,2,3,1,3,3,2,4,3,3,3,4,4,2,1,3,3,3,1,3,4,3,1,3,2,4,3,3,3,3,3,3,4,3,3,4,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8Wpm5emEcAQcZieYihKa0jDkOXxT1",1,2,3,1,3,2,1,3,3,3,3,4,3,3,1,3,3,2,1,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,"F",5,"="
"chatcmpl-8WpmVAinHuMcGXwZAg5JulbVWAFKU",2,1,3,1,2,2,1,3,2,2,3,2,2,2,1,3,3,2,1,2,3,3,1,3,1,3,2,2,3,1,3,2,3,3,2,3,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wpmsl3gFQ6UxFmPvVXJ5WljZGw9D",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,2,2,1,2,3,3,1,3,1,3,2,3,3,2,3,2,3,3,2,2,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8WpnpkfiATzQk3z41MVMvJvfdPcFm",2,1,2,1,3,2,1,3,2,1,2,3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,2,1,3,1,2,3,2,1,3,1,1,1,2,1,1,2,"F",5,"="
"chatcmpl-8WpoB6Xn76WAtjdjSesiRUD77eqVX",3,2,4,2,3,3,2,4,3,3,3,3,3,2,2,4,3,3,2,3,4,3,2,4,2,4,3,4,3,3,3,3,4,3,2,4,3,3,3,3,3,3,"F",5,"="
"chatcmpl-8Wpox5tvWSEHpxJCyvwj1lk3GYKqt",2,1,1,1,3,2,1,3,2,2,2,3,1,2,1,2,1,2,1,1,2,3,1,2,1,1,2,2,3,1,2,2,2,1,2,1,2,1,2,1,1,3,"F",5,"="
"chatcmpl-8WppLGcCLguaIgwRmx7iGySSbdRns",2,2,3,1,3,2,1,3,3,3,2,3,3,2,1,3,3,2,1,2,3,3,1,3,2,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wppqq3yKpZ4QtFglppVKLT0BQ89O",2,1,2,1,2,2,1,3,2,2,3,3,2,2,1,2,3,2,1,2,2,3,1,2,1,3,2,3,2,2,2,2,3,3,2,3,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8WpqWqkSu0J8sPewlqST6mxG16DSE",2,1,2,1,2,3,1,3,3,2,2,3,2,2,1,2,1,2,1,1,2,3,1,3,1,3,2,3,3,2,3,3,3,2,3,2,2,2,2,3,1,2,"F",5,"="
"chatcmpl-8Wpr0JdshAWS0sYv9yDc8p0ZLX6q7",2,1,3,2,2,3,1,4,3,2,3,3,3,3,1,4,3,3,1,3,4,4,1,4,2,3,3,3,4,3,3,3,4,3,4,4,4,3,3,3,2,3,"F",5,"="
"chatcmpl-8WprPup5aOLoL1F8vcYJJ8gVc3wm6",2,1,2,1,2,1,1,3,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,3,2,1,2,1,1,2,1,2,1,2,1,1,2,"F",5,"="
"chatcmpl-8WprnXMgvVvT8sJ3NhuLxjN6YbszT",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,3,2,1,2,3,3,1,2,1,3,2,1,2,1,2,2,3,2,2,2,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8WpsCTksVpNrFFI2BpE3yh0MQkq5j",2,2,3,1,2,2,1,3,2,2,2,3,2,2,1,2,2,2,1,2,2,3,1,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WpshBDpE2jtTOB8bcXJNjbNBd8Xu",2,1,2,1,3,2,1,3,2,2,2,3,2,2,1,3,3,2,1,1,3,3,1,3,1,3,2,2,3,2,3,2,3,3,2,1,3,3,2,3,1,2,"F",5,"="
"chatcmpl-8Wpt5F9doFXJFMIZa5cztcpIRgYhU",2,1,3,1,2,2,1,3,2,2,2,2,3,2,1,3,3,2,1,2,3,3,1,3,1,4,2,3,3,2,3,2,3,3,2,4,3,3,3,3,1,2,"F",5,"="
"chatcmpl-8WptgBsH19opBxl6qZtAQojqlQHT9",2,1,3,1,2,2,1,3,3,3,2,3,3,2,1,4,3,2,1,2,3,3,1,4,1,3,2,3,2,3,4,2,3,3,3,3,3,3,3,2,1,3,"F",5,"="
"chatcmpl-8Wpu8knTAMxv4dVdMrHqN1BREloqV",2,1,3,1,3,2,1,3,3,3,2,2,3,2,1,3,4,2,1,2,3,3,1,3,1,3,2,2,3,2,2,2,3,3,2,2,3,3,2,2,1,3,"F",5,"="
"chatcmpl-8WpuY6zjRMK95tR0ybIcYLVr5sx2f",3,2,2,1,3,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,1,2,1,3,2,2,3,2,2,2,3,2,2,2,2,2,2,3,1,2,"F",5,"="
"chatcmpl-8Wpv7G2AhGzZ0Xn3pBVmVL4VhLxKa",2,1,2,1,3,1,1,3,2,2,2,3,2,2,1,2,2,1,1,1,2,3,1,2,1,2,2,1,2,1,2,3,3,2,2,1,2,2,2,1,1,2,"F",5,"="
"chatcmpl-8WpvVtRUgjIRIdsMpD9yqUiEqh47s",3,2,1,1,3,2,1,3,4,3,2,3,2,2,1,3,2,2,1,3,3,3,1,3,2,3,2,3,3,3,2,3,3,2,3,3,4,3,2,3,2,3,"F",5,"="
"chatcmpl-8WpwRDfXMGWVuzDKVrFq5cuaggtB2",2,2,1,1,3,2,1,3,2,2,3,2,3,2,1,3,2,2,2,2,2,3,1,3,1,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,"F",5,"="
"chatcmpl-8WpwrY5uy419rXK0HmRrqaSJcTKtD",3,2,4,2,3,3,2,4,2,3,3,3,4,2,3,4,4,3,2,3,3,3,2,4,3,4,3,3,3,3,3,3,4,4,3,4,4,4,3,3,2,3,"F",5,"="
"chatcmpl-8WpxdiKIkEKrRLhFKuPCpbIsQ8ail",2,1,3,1,2,3,1,3,3,3,2,3,3,2,1,4,4,3,1,3,4,3,1,4,2,4,3,4,3,3,3,3,3,4,3,4,4,4,3,3,1,3,"F",5,"="
"chatcmpl-8Wqc4xCWYcQCQwA1WRML5tz4dX8PJ",2,1,2,1,1,2,1,3,2,1,2,3,2,2,1,2,2,2,1,1,1,3,1,2,1,2,3,3,2,2,2,2,3,2,2,2,1,1,3,3,1,2,"F",5,"="
"chatcmpl-8Wqcbww6PJgyJJTzywqjZaGlRQbtr",2,1,2,1,2,1,1,3,1,3,2,1,2,2,1,2,2,2,1,1,3,3,1,2,1,2,2,1,3,1,2,2,2,2,2,1,3,3,2,2,1,2,"F",5,"="
"chatcmpl-8Wqd1MBvm1ORZ7BMy60vQ4GcpFxMR",2,1,2,1,3,2,1,3,3,2,2,3,3,2,1,3,3,2,1,2,3,3,1,3,1,3,2,3,3,2,3,3,4,3,3,2,3,3,2,3,1,3,"F",5,"="
"chatcmpl-8WqdSyheJ82O0s2CdOS3jVNoj6aBX",4,2,3,2,3,3,3,4,4,4,4,3,3,3,2,4,4,3,2,3,4,4,2,4,3,4,3,4,3,3,4,3,4,4,4,4,4,4,3,3,3,4,"F",5,"="
